company_name,job_category,location,status,created_at,title,content_pros,content_cons,content_hope,star,star1,star2,star3,star4,star5,company_id
(주)위메프,디자인,서울,전직원,2022. 02,가라앉고 있는 배라는 생각이 드는 곳,"재택근무 시행(조직장 재량이긴 함),
아침 ,점심, 저녁 식대 일부 지원, 
연장근무 수당 제공(했으나 축소 중이었음)","팀바팀 어떤 조직장 밑에 있느냐가 큰 영향을 줌.(연차 사용 등)
무능력한 조직장 밑에서는 포폴에도 도움 안되고 의미없는 일들만 하게 됨.
코로나로 인해 온라인커머스 업계는 매출 상승 중이었으나 대부분의 복지를 축소했으며, 다수의 직원은 연봉동결.",회사의 매출은 직원들이 있기 때문에 발생하고 있다는 것을 알아줬으면 좋겠습니다.,1점,1점,1점,2점,2점,2점,2
(주)위메프,영업/제휴,서울,전직원,2022. 02,"입사 초기에는 성장하는 회사라 일이 힘들어도 성취하는 느낌이 있었는데, 어느 순간 회사의 방향성이 어디로 가고 있는건지 알 수 없게 되어버림 이제 일 잘하는 사람들 다 퇴사함",연차 휴가 사용 자유로움개인주의라 누가 뭘하던 별 신경 안씀팀바팀이지만 꼰대 별로 없음,스팟성 미션이 너무 많음 밤낮 주말 평일 상관없이 메신저 알람옴(요즘엔 워라벨 좋아진듯),회사의 방향성을 명확하게 세워주세요여기에서 주춤하면 금방 또 순위 밀립니다…,3점,5점,2점,3점,4점,2점,2
(주)위메프,디자인,서울,전직원,2022. 02,또래가 많아서 재밌게 다닐수있음연차 사용 자유로움!!,음료수 싸게 파는 자판기가 있어서 좋아요!!!ㅎㅎㅎㅎㅎ,"연봉 매우 짜고, 칼퇴하면 눈치줌.업무가 공장처럼 만들어냄",합리적인 복지 및 보상체계를 만들어줬으면 좋겠다~~~~,3점,3점,2점,3점,3점,3점,2
(주)위메프,서비스/고객지원,서울,전직원,2022. 02,"전문 담당부서가 따로 있어서 고객과의 마찰이 심할경우 끝까지 물고가는게 아니라
담당부서로 넘겨서 편했음","업무 분담 체계가 확실하여 일 능률이 올라감
크고작은 기념일을 잘 챙겨주며 , 연말에는 큰 상품을 걸고 여러가지 컨텐츠를 진행함
담당업무에 따라 다르기도 하지만 보통 나이대가 다양하여 사람들과 쉽게 어울릴수 있었습니다.","주말근무가 자주 있음 , 맡은일이 아니지만 콜 인입수가 많을때 콜 지원을 했었어야했음
여자들이 많은 직업이다 보니 뒷얘기도 많이 나오고 편가르기도 심하여 피곤했음
팀장은 엄청 힘들게 일하고 사원들은 편하게 일하는 구조 그치만 금액차이가 얼마 나지않는다는게 단점",센터에 문제가 생기면 서로 자잘못을 떠넘기기 바쁨,4점,4점,3점,3점,1점,3점,2
(주)위메프,개발,서울,현직원,2022. 02,개발자직군은 나름 대접 받는다다른 직군은 잘 모르겠다,다양한 출신의 경력자가 존재하다보니 플랫폼의 좋은 문화가 모두 반영 되어있다,회사의 방향성을 잘 공유해 주지 않는다과연 내가 어디 소속인지 착각할때가 많다,회사의 방향성을 공유해주세요소통이 필요합니다  직원들 목소리에 귀기울여 주세요,4점,2점,4점,5점,2점,2점,2
(주)위메프,마케팅/시장조사,서울,전직원,2022. 02,MD일을 재밌게 잘 배울수있는 곳으로 어떠한 전환점이 됨,복지가 좋고 워라벨 또한 좋았습니다. 업무시간에 집중할수 있어요,자주 바뀌는 정책으로 혼선이 있어 다소 불편한 점이 있다.,좋아요  다시가고싶어요 개인사정으로 그만두게 되어 아쉽습니다,5점,4점,5점,5점,5점,4점,2
(주)위메프,기획/경영,서울,현직원,2022. 02,"경력직과 기혼자, 개발자는 큰 불만없이 다닐 수 있으나 그 외 직종과 신입은 글쎄","눈치없이 칼퇴 가능, 워라밸 보장, 자유로운 연차, 부바부지만 매우 좋은 사람들, 저렴한 구내식당, 삼성역 바로 앞","연봉 인상률 적음, 회사 거래액이 줄고 있는게 매년 눈에 보임, 그래서 복지를 줄임, 기업의 방향을 직원들에게 공유해 주지 않음",연봉 인상률과 복지가 합리적이었으면 좋겠다,3점,2점,2점,5점,3점,3점,2
(주)위메프,영업/제휴,서울,현직원,2022. 02,사내 분위기 및 업무 자율성 등 일하면서 불편한 점은 딱히 없습니다만 어려워지는 기업 상황에서 연봉이나 복지가 줄어드는 상황,수평적이며 자유로운 분위기 연차 쓰는데에 전혀 눈치안봐도되며 업무적 방향성에 대해 누구든지 의견을 낼수있고 존중해줌,복지도 많이 줄었고 많은 사람들이 이탈하였으나 충원 계획이 없어보임 무언가 도전은 지속하나 모래성 쌓기 식의 뼈대없는 무분별한 기획,윗선에서의 의견만 듣고 정말 업무에 치중해서 일하는 직원들의 소리를 많이 귀기울여 주었으면 좋겠다,4점,4점,3점,5점,4점,3점,2
(주)위메프,마케팅/시장조사,서울,현직원,2022. 02,침몰하고 있는 배. 우리는 어디로 가는 것일까?,연차 자유롭게 쓸 수 있음. 구내식당있음 (퀄리티는 별로). 삼성역에서 가까운 위치. 분위기 및 업무량은 팀과 부서에 따라 천차만별.,복지가 전무한 수준. 어이없는 연봉동결. 최근 바뀐 대표의 삽질. 재택 인프라가 모두 갖춰졌음에도 불구하고 실시하지 않는 재택근무. 일부러 직원들이 나가길 바라는 듯한 최근 모든 일련의 정책들.,메타쇼핑이니 뭐니 말장난하지 말고 이커머스 업계들 전부다 재택하는데 직원탓좀 그만하세요. 직원들이 바보로 보이나요?,3점,2점,1점,4점,3점,1점,2
(주)위메프,기획/경영,서울,현직원,2022. 02,조직장을 개편할 필요가있는 회사고연봉받으며 실무안하는 조직장이 망쳐가는 회사,"연차 눈치안보고씀,야근수당 줌,구내식당 있음연령대들이 낮아 친구처럼 지내는 분위기",복지라곤 위메프 포인트 주는게 다인 회사역량부족한 직원들 다수 보유/아무리 가격검수나하고 할일 없는 부서로 옮겨도 절대 퇴사안하는 역량 부족 직원이 너무나 많음차라리 실업급여주고 자르는게 나은 사람들 그냥 방치해서 같이 일하는 직원들만 힘들게함,좋은 조직장들도 많긴 하지만 일부 조직장들 중에 라인 세우기/본인 개인적으로 좋아하는 역량 부족 사원 밀어주기 등이 심함사원들이 이를 고발하는 제도가 필요,2점,3점,1점,3점,3점,1점,2
(주)위메프,생산관리/품질관리,경기,전직원,2022. 02,지금은 모르겠지만 당시에는 괜찮은 대우를 받았음. 생각보다 업무강도가 높지않앗음,아르바이트라 칼퇴근. 기타 사람들은 너무 좋음. 다만 인원수가 부족할때가 많음,단순노동이었기 때문에 커리어를 쌓기는 좋지 않음. 다만 아르바이트로써는 최적,일반적인 아르바이트 업무로 큰 문제는 없었음. 월급도 잘나왔음 시간체계가 좀바궜으면 함,3점,3점,3점,3점,3점,3점,2
(주)위메프,영업/제휴,서울,전직원,2022. 02,"직무 전환 기회는 많은 곳, 다양한 직무 경험을 할 수 있는 곳","눈치 안 보고 연차 쓸 수 있음,
지하철 나오자마자 바로 앞에 회사 있음, 
제빙기 있음, 구내식당 있음, 자율복장 가능, 에어팟 꼽고 업무 가능","보고를 위한 보고가 매우 많음, 고인물이 굉장히 많음, 젊꼰이 많음, 복지가 없다 못해 거의 증발 상태, 명절 선물이랍시고 위메프 포인트 5만원줌, 연봉 동결로 인해 줄줄이 퇴사","언제까지 아몰랑 하고 가만히 보고 있을건지 진심으로 궁금함, 대표가 바뀜으로서 나락중
언제까지 네임벨류가 인정될런지 모르겠음",1점,1점,1점,5점,2점,1점,2
(주)위메프,기획/경영,서울,전직원,2022. 02,개발자와 고인경영지원빼곤 대우 못받음. 성장에 관심없음,"연차자유사용, 위메프에서 사면 직원 혜택잇음 비교적 자유로운분위기",장점외에 거의 다인데 경영진이 성장의지가 없고 그냥 연명하려는거같다,임대료받고 나오는월급 받을생각만하지말고 회사를 성장시킬고민을하길,3점,3점,3점,3점,3점,3점,2
(주)위메프,기획/경영,서울,전직원,2022. 02,맨파워로 굴러가던 회사였으나 어줍잖게 기술기업 흉내내다 망해가는 곳,사람들이 좋고 열심히 일한다. 분위기가 수평적이며 해보고 싶은 건 해볼 수 있다. 구내식당이 있다.,"장점을 제외한 모든게 단점이며, 가장 큰 단점은 경영진",바라는 점은 없고 역량이 미달하는 중요직책자는 주위의 모두를 괴롭게 합니다,2점,3점,1점,3점,2점,1점,2
(주)위메프,기획/경영,서울,전직원,2022. 02,지하철역과 회사가 가깝고구내 식당이 있어서 유일하게 좋은것,반반차가 있는게 좋습니다…식당도요 지하철 역 가까운게 최고…,위에 장점을 제외한 모든것이요…연봉은 눈물이 나네요…,재택도 할려면 다하던가 본부의 재량에 따라서 하고…왜 그럴까요?,2점,1점,2점,1점,1점,1점,2
(주)위메프,영업/제휴,서울,전직원,2022. 02,"오래전 다니던 직장이지만, 가끔씩 생각나는 회사ㅎㅎ 팀바팀으로 야근 강도가 셌던 회사","젊은 분위기, 나름 규모있는 중견기업, 삼성역 바로 앞 위치","야근 강도가 무지하게 셈, 팀 이동이 굉장히 빈번, 줄어드는 복지",기업규모에 비래 연봉인상률리 굉장히 더딘것같은데 개선되면 좋겠네요,4점,4점,3점,3점,4점,3점,2
(주)위메프,기획/경영,서울,전직원,2022. 02,직원에게 최소한 대우도 안 해주는 곳. 부모님의 원수가 간다해도 말릴 곳,연차는 자유임. 자율복장도 좋음. 구내식당 있음. 지하철 역 바로 앞임. 연령대 낮음.,업계에서 가장 박봉임. 일한 만큼 처우 안 해줌. 대표 바뀌고 회사가 이상한 방향으로 흘러감. 별다른 사유 없이 연봉 동결함.,직원들의 얘기를 듣고 진짜 문제가 무엇인지 파악 해야할 필요가 있음. 일 못하는 사람들만 남아있는 회사로 인식 박히기 직전임,2점,3점,1점,4점,3점,1점,2
(주)위메프,영업/제휴,서울,현직원,2022. 02,지는 해인가.. 회사가 힘들다. 인원도 많이 줄어서 뭘 해보려해도 인력부족인듯.다른 회사도 그런가,워라밸 가능 본부별로 다를 수 있음 어느회사나 개발쪽은 우대 받지,업무 효율성 많이 떨어짐ㅋ 기본적인 시스템이 많이 불편하다,"왜 자꾸 사람이 나가는지 좀 파악하고, 회사 살릴 고민 좀 해보세요~",3점,3점,2점,4점,3점,2점,2
(주)위메프,기획/경영,서울,전직원,2022. 02,장단이 있지만 지금은 장이큰 회사편하다고 둘었습니다.,나쁘지 않은 복지돈을 써야하지만 적립이 쏠쏠함욕심을 버리고 편해진 회사,보고가 많았으나 지금은 그정도는 아닌듯특정라인이 아니면 많은걸 바라기 힘든 듯,어정쩡한 포지션인거같아요 위매프노선을 정하셔야할것 같습니다,3점,3점,4점,4점,4점,1점,2
(주)위메프,개발,서울,전직원,2022. 02,신입부터 시니어 되기전에 전반적인 웹 흐름과 개발 스킬을 배우기엔 좋은회사,나름 큰 서비스를 운영. 나름대로 포지션이 잘나눠져 있음,커머스의 한계 운영을 하다보니 개발자로서의 신기술은 혼자 노력해야함,직원들 복지 신경써주시고 특히 급여부분 신경써주세요 다나갑니다,3점,3점,3점,3점,3점,3점,2
(주)위메프,마케팅/시장조사,서울,전직원,2022. 02,지나고 보면 더 별로였던 회사 원수 자식이 간대도 말릴 회사,"돈 안밀리고 줌 , 노티드있음 , 스벅생겨서 스벅잇음, 코엑스가까움","팀장이 일을 안함 알려주지도 않음 안하는애도 그냥 방관함 진짜 개불쌍한 amd들과 영업지원 부서들,,,,,,,,본인은 오래 다녀서 일을 잘할지 모르겠으나 팀장감량이 아님 책임감도 없고 그렇다고 팀원들 챙겨주는것도 아니고 본인살기 급급해서 그냥 하루사는 느낌 손바닥뒤집듯 하느 ㄴ이사 그리고 팀변경",만나본적이 없어서 경영진에 바라는 점은 딱히,1점,4점,1점,1점,1점,1점,2
(주)위메프,개발,서울,현직원,2022. 02,"수평적인 문화를 가장한 지극히 수직적인 회사로, 최근 급속도로 침몰하는 중,,","# 역에서 가깝다.
# 위메프에서 구매한 상품들이 포인트로 일부 적립된다.
# 연차사용이 자유롭다.
# 야근수당이 나온다.
# 팀내 동료들간의 분위기가 좋다.
# 업무프로세스를 배우기 좋다.","# 윗선의 무능력함으로 전직원이 고생한다.
프로젝트를 진행할 때 모두가 이상한 기획, 정책임을 알고있지만,  ""그 분이 원하셔서..""라는 말로 울며겨자먹기로 진행하는 경우가 많다.

# 복지가 줄고있다. 연봉 거의 동결수준
정작 위에선 재택으로 인한 업무 비효율과, 직원들의 무능함으로 회사가 힘들어지고 있다고 생각하고있어 복지가 줄고있으며,  2년째 연봉은 동결수준임

# 능력자들의 이탈
능력자들은 계속 이탈하고 있으며, 올해에는 더 많이 떠날것으로 예상된다.","직원들의 소리에 조금 더 관심가져주세요,
지금처럼 매번 다른곳에서 이미 진행중인 사업들을 따라간다면 계속 침몰할 뿐입니다.",2점,2점,1점,3점,3점,1점,2
(주)위메프,영업/제휴,서울,전직원,2022. 02,회사의 뱡향성 문제로 발전하지 못하는게 많이 아쉽습니다.,적당히 자유롭고 적당히 보수적이고 적당히 개인주의적이고 적당히 관료적,방향성이 없어서 사업의 중심이 안잡히니 시장에서 계속 퇴보하고 있음,하나의 비전을 가지고 사업을 전개하면 좋겠습니다. 들어왔던 물에서 노저어 앞으로 가지 못했던게 너무 아쉬움,3점,3점,2점,4점,4점,1점,2
(주)위메프,디자인,서울,현직원,2022. 02,"워라밸 나쁘지않음.. 삼성역과 가까워서 좋음
머무르기 좋은 회사","대체적으로 수평적인 분위기
연차를 자유롭게 쓸 수 있음
구내식당이 있음","적은 연봉…그나마 있던 복지들이 점점 없어짐
일을 못해도 살아남을 수 있음
직원의 말을 귀 기울여주지 않음","복지혜택이 많아졌으면 좋겠다
탄력근무제 시행",1점,1점,1점,3점,3점,2점,2
(주)위메프,마케팅/시장조사,서울,현직원,2022. 02,과거엔 파트너사와 협의하며 성장했지만 지금은 뜬구름 잡는 잡다한 정책들과 파트너사 돈뜯는 채널로 전략..채널의 차별점마저 없어져서 미래가 걱정이다.,"사내 식당 있음. 최근 워라밸개선, 야근 연차등 눈치 덜봄. 같이 일하는 동료만큼은 서로 경쟁없이 도와주고 끌어주는 문화(물론 팀바팀 사바사)",신입 md라면 배울점이 많을 수 있고 초기 경력쌓기엔 좋음 다만 경력직 시니어라면 오지마세요. 고구마 백만개 먹은듯한 윗분들의 논리에 진절머리 ..,다양한 시도는 좋으나 그걸 액션하는 직원들을 생각해 주셨으면 좋겠고 당장 눈앞의 목표보다 장기적인 안목과 실행가능한 측면들을 고려해 결정해주셨으면 함. 또한 같이 일하는 동료(직원)들을 믿어줬으면 한다. 믿어주고 보상해주는 만큼 보답할 수 있다.,2점,4점,2점,3점,4점,1점,2
(주)위메프,디자인,서울,현직원,2022. 02,이커머스라 it쪽이 힘이 있을것 같으나 실상은 운영부서 위주로 돌아감,코로나 상황이 너무 심하다 싶으면 재택 찔끔 해줌구내식당 있음접근성 좋음,약간 회사가 산으로 가고 있는 느낌그래서 하고싶은게 큐레이션인지 추천인지 커리어플랫폼인지 모르겠음,비전..까진 바라지 않습니다물가상승률 정도는 연봉에 반영해주셔야 하는거 아닌가요..,3점,1점,2점,4점,3점,1점,2
(주)위메프,개발,서울,전직원,2022. 02,어느 회사보다 자유로울것 같지만 IT한정 굉장히 경직된 회사,아이가 있으면 아이한명당 주는 위메프 포인트가 아주쏠쏠업무에 있어서는 딱히 장점이랄게....,부서간 협업을 받기가 굉장히 어려움. 협조를 위해 윗선으로가도 안되는경우가 다반사,팀원 및 파트원들이 힘들어하는 부분을 에서 중간에서 잘종 조율해주었음 좋겠음,3점,4점,3점,2점,1점,1점,2
(주)위메프,영업/제휴,서울,현직원,2022. 02,조용히 잊혀지고 있는 안타까움 회사라 마음이 아프다,"자유로운 분위기와 출퇴근이 용이합니다.
야근 수당 지급으로 업무에 있어 큰 부담을 가지진 않게 됩니다.
구내식당 지원은 제일 좋은 장점이라고 생각합니다.","마이웨이 업무 방식으로 자기 할 일만 하면 됩니다.
타 부서와의 협업이 중요하지만 그것도 그냥 다 마이웨이입니다.
어떻게든 비비면 뭐든지 됩니다.","아래의 이야기를 많이 듣고 옆에 있는 그 사람들 빠른 시일 내에 멀리하세여
그래야 잊혀지지 않을 듯 합니다.",2점,1점,2점,5점,2점,1점,2
(주)위메프,디자인,서울,현직원,2022. 02,안정적인 회사를 원한다면 추천디자이너로 성장하길 원한다면 비추천,연차 눈치 안보고 사용가능점심 구내식당 2500원에 식사 가능,모든 사람이 바쁘게 일하지 않음업무의 분배가 너무 편차가 심함,회사의 방향성을 잡았으면 쭉 밀고 나가 주세요이랬다 저랬다 하면 직원들은 어디로 나아가야 하나요,3점,3점,3점,5점,2점,2점,2
(주)위메프,마케팅/시장조사,서울,현직원,2022. 02,조용히 일 안하는 사람들만 남아있음. 팀바팀 사바사는진리.,식당있음 삼성역 앞에 있음 야근수당있음 그거 말고는 없는데요,연봉 매우 낮음 연봉 통보를 팀장한테 들어야하는 어이없는 구조,방향성이나 계획 좀 공유해주세요. 대체 어떻게 하려는 건지..,2점,3점,2점,2점,3점,1점,2
(주)위메프,영업/제휴,서울,전직원,2022. 02,네임벨류 있고 워라벨 있고 만족스럽습니다.다니는동안 부족함은 크게 없었어요,직원들이 많아서 일하는 기업 같습니다. 연차도 자유롭고 원래 다니고 싶던기업이었어요,어딜가나 똑같지만 매출 압박이 심하죠. 단점을 굳이 찾자면요.,위메프만의 장점을 살려주세요. 따라하는 건 한발 늦습니다요.,5점,4점,4점,4점,5점,4점,2
(주)위메프,개발,서울,전직원,2022. 02,회사 성장이 멈추고 인건비 절감을 방향으로 잡힌 기업으로 전락한 아쉬운 기업,포괄임금제 폐지야근수당 세모(결재 필요하며 팀장선에서 거절됨)정시퇴근연차 사용 자유사내식당SI에서 입사할 경우에는 시야가 트이고 배울게 많습니다.(과거형),"상여, 인센 x복지 x(있는 복지 줄이는 추세)과거 아무나 경험못할 대용량, 버스트 트래픽경험과 쿠팡을 넘보는 유니콘기업이었으나, 정책실패로 IT업을 마감하는 사람들이 오는 직장으로 전락실제로 비전을 그리지 못하는 고인물 윗선의 지인들이 추천제로 많이 입사하여 점점 더 미래가 없어지고 있네요이분들과 이야기하면 고집만 셀뿐, 기술적인 수준이 미약하여 비전을 그릴 베이스 능력조차 보이지 않네요그나마 능력있는 분들은 고인물들과의 정치, 대립의 피곤함때문에 시도조차 하지않고, 현재에 안주하며 도태되는 기업문화에 조금씩 동조되고 있습니다무서운건 주니어들의 성장은 시니어를 보며 이뤄질텐데 이런 고인물들을 보며 성장은 절대 불가하며, IT가치관의 방향이 잘못될까 우려됩니다",적자기업이라 자진퇴사 분위기를 만들어 인건비 절감을 유도한 것은 윗선 입장에선 성공적.하지만 이제는 능력없는 고인물들을 걷어내고 새롭게 시작해야 할때이지 않을까요?,2점,3점,3점,5점,1점,1점,2
(주)위메프,기획/경영,서울,현직원,2022. 02,스타트업에서 시작되어 십여년이 지났으나 여전히 시스템과 노하우는 갖추지 못한 기업 그리고 갖추려는 의지가 없는 기업.,업무별 깊이를 갖고 있는 조직장이 거의 없기 때문에 눈가리고 아웅식의 업무만으로 업무를 쳐낼 수있어 워라벨을 갖을 수 있음. 역사 입구에서 가깝다는 장점.,기업의 전략 부재. 업무별 전문가가 없음. 사람을 쉽게 생각함,현재 경영진이 모두 바뀌고 전문가 집단으로 전환해야함.,1점,1점,2점,3점,1점,1점,2
(주)위메프,마케팅/시장조사,서울,현직원,2022. 02,퇴사러쉬 하는 중. 돌려막기 특가 행사를 넘어 이상한 정책으로 침몰해가는 중,"- 연차 자유, 반반차 가능- 설/추석 조기퇴근 시켜줌- 분기별 포인트/명절 포인트/생일포인트 지급- 야근수당 지급은 부바부인듯- 워라밸도 부바부- 역세권 출퇴근 편리- 구내식당 있음- 사내공모 운영","- 자율출퇴근제 아님. 부바부 9-6,10-7 다름- 연봉테이블이 이상함. kpi 쓸모없음. 극악의 인상률- 이랬다 저랬다 하고 이해불가한 정책- 자주 있는 조직개편(통보)- 매우 높은 퇴사율 (충원은 안됨)- 능력있는 사수/팀장 없음 다나감",적당히 하다가 애매해져서 도태되는 신사업은 줄여야하지 않을까요?,2점,1점,1점,3점,3점,1점,2
(주)위메프,영업/제휴,서울,전직원,2022. 02,워라밸 하나만큼은 업계 최상급! 근데 그 외에는 모든게 단점.,비포괄이라 야근/주휴수당 매우 좋음구내식당이 있고 아침점심저녁 모두 제공(저녁은 천원인가 받았던거 같기도 하고...)개인인센 제도가 있어서 능력발휘한다면 월 몇십만원씩이라도 챙길 수 있음삼성역 바로 앞 사무실이라 출퇴근 용이하고 우산없어도 괜찮음,장점외에 다 단점의사결정은 무조건 탑다운에 왜 해야 하는지에 대한 설명이 없음. 의사결정 해서 1년간 유지한 전략 자체도 없음(안될 것 같으니 1~2개월 해보고 포기하는 전략이 수두룩)데이터를 분석하려고 해도 제공되는 데이터 퀄리티나 가짓수가 너무 없어서 뭘 할수가 없음. 위에 써놓은 전략들 제대로된 분석과 회고만 했으면 비록 실패했더라도 많은 부분을 배울 수 있을텐데 그런거 없음.개인인센을 장점이라고 써놓긴 했지만 위의 이유들 때문에 개인인센을 받을 수가 없는게 함정.그냥 하던거 계속 잘해 <- 가 회사의 운영 방침인데 트래픽은 계속 떨어지고 상품은 수명이라는게 있기에 하던거 계속 잘할 수 없는 구조,제발 데이터라도 좀 열고 공유해서 뭐가 잘됐는지 잘못됐는지에 대한 분석이라도 해주세요. 맨날 딜만 만들면 뭐합니까? 1억 팔린게 언제까지 1억을 팔줄 알고 하던거 계속 하는 정책을 유지할건지...,2점,1점,4점,4점,1점,1점,2
(주)위메프,개발,서울,현직원,2022. 02,"대표가 무능력해서 회사가 점점 퇴보하고 있습니다. 고객도 줄고 매출도 줄고, 미래가 없습니다. 적당히 경험쌓고 이직하는, 거쳐갈만한 회사로는 나쁘지 않습니다.","워라밸 보장이 잘 되는 편입니다. 연차도 쉽게 쓸 수 있습니다. 슬리퍼 신고 다녀도, 모자쓰고 다녀도 됩니다.",탑다운 지시가 많은 편 입니다. 연봉 인상률이 너무 너무 낮습니다.,트렌드를 좀 제대로 읽었으면 좋겠습니다. 맨날 헛다리만 짚고..ㅠ,1점,3점,1점,5점,3점,1점,2
(주)위메프,영업/제휴,서울,전직원,2022. 02,성장세 꺽여 구성원 및 조직간  활기가 없는 기업.  조직 내 구성원 대다수가 탈출러시를 꿈꾸고 있는 죽은 기업,"팀바팀이지만 연차사용이 비교적 자유로운편, 회사가 삼성역근처에 있음, 경력직이 연봉올려 오기 좋은 기업","연봉 상승률이 낮은편. 정확히는 객관적이고 정률적인 지표 없이 평가 및 고가반영이 이루어짐, 직원을 소중하게 생각하지 않으며 언제든 대체가능한 인력으로 여김",직원들의 의견을 듣고 빠른 개선이 필요합니다. 일하는 직원만 일하고 그 직원들마저도 이제 그만두고 있는 상황입니다.,2점,1점,1점,2점,2점,1점,2
(주)위메프,유통/무역,서울,현직원,2022. 01,모든 정책이 빠르게 바뀌고 회사 운영이 어떻게 되는지 이해하기 힘든 회사,"연차사용이 자유롭고, 강남 역세권에 위치한 회사로 운이 좋으면 빠른 승진이 가능합니다.","모든 정책이 운영부서 위주로 월 마다 바뀌는 경우가 많고, 회사가 어떻게 운영되는지 알수가 없음",직원들이 안정적으로 일할 수 있는 분위기를 부탁드립니다.,3점,3점,1점,2점,3점,1점,2
(주)위메프,영업/제휴,서울,전직원,2022. 01,엠디파워가 많이 떨어져버린곳 대표마저 엠디가 왜필요한지 모르겠다고 함 이에따라 유관부서에 치이는 일이 대다수 일 잘하는사람들도 버티기 힘든곳,연차는 자유롭게 쓸수있는편 비포괄이라 야근수당있음 가끔씩 하는 재택근무,비효율을 부르는 유관부서의 각종 요청과 탑다운 영업인으로써 제약이 많아 나갑니다.,치킨게임인 온라인업계에서 살아남으려면 새로운 전략이 필요할듯합니다. 최저가시대는 이미 지났습니다.,2점,1점,1점,3점,5점,1점,2
(주)위메프,개발,서울,현직원,2022. 01,젊은 매니저들 많음발전하고자하면 발전할수있고 노력하지 않으면 한없이 도태되는 환경,"팀바이팀이지만 워라밸이 좋음. 대부분 정시 퇴근.구내식당 있음.삼성역에서 접근성 좋음.위메프에서 구매시, 직원 포인트 적립해줌.개발자는 개발서적 구매 지원.",7시 퇴근이라서 저녁삶이 없음.대표가 재택근무 비선호..잦은 퇴사자 소식.. 혼란스러움,성과에 대한 보상 체계에 대한 보완이 필요해보임.전문가의 의견을 적극적으로 들어주세요.,4점,4점,2점,4점,2점,3점,2
(주)위메프,기획/경영,서울,현직원,2022. 01,예전에는 잘 나갔지만 현재는 무너지고 있다.,"역세권이라 위치가 좋다.
젊은 분위기라, 딱딱한 분위기는 아니다.","비효율적인 업무 방향성.
요즘 추세에 맞게 회사가 나아갈 방향을 바꿀 필요가 있다.",요즘은 어떤 추세인지 방향을 다시 봐주셨으면 좋겠습니다.,3점,3점,2점,4점,3점,2점,2
(주)위메프,개발,서울,현직원,2022. 01,전체적으로 기업 문화는 괜찮은 편이나경영진의 삽질이 안타까움,직원 적립 포인트. 구내식당. 삼성역1분거리로 접근성 좋음팀바팀이긴한데 개발팀은 나름 분위기 좋음,매출과 트래픽이 계속 빠지고 있음경영진의 삽질이 눈에띄게 거슬림..,직원 복지좀 생각해주세요…그리고 대표는 기획에서 좀 빠져라,3점,3점,3점,3점,3점,1점,2
(주)위메프,기획/경영,서울,현직원,2022. 01,"예전에는 잘 나갔으나, 잘못된 방향으로 가는 배","부서별로 다르겠으나,
1. 자유로운 연차 사용 가능
2. 수평적인 조직문화로 수직적인 관계로 인한 단점이 없다.","1. 이전에 비해 복지 축소
2. 이전에 비해 연봉 삭감
위 문제로 직원들의 불만이 증가하였다.","예전보다 사기가 꺾인 것에는 이유가 있다고 봅니다.
그 점을 들어주셨으면 좋겠고,
경영 방향도 고집 보다는, 현재 트렌드에 맞춰서 진행해 나가는 것이 필요해 보입니다.",3점,3점,3점,4점,4점,2점,2
(주)위메프,개발,서울,전직원,2022. 01,"성장이 둔화된 기업, 경영진 리스크가 너무 크다.","삼성역 바로 앞
구내식당 존재
자사몰 구매시 포인트 캐시백 지급
급여 밀린적 없음","이커머스 폭팔성장기 타이밍을 놓쳐 매출수직하락
그로 인한 인원감축의 일환으로 복지축소, 연봉동결
개인과 회사 모두 성장 성장가능성이 불투명함
리더와 구성원과의 커뮤니케이션 부재","이제 엑시트의 꿈은 접고, 앞으로 현상유지를 어떻게 할건가 고민하시길요.",1점,2점,1점,5점,1점,1점,2
(주)위메프,영업/제휴,서울,현직원,2022. 01,정치싸움에 내버려진 사원들 너도나도 퇴사 때문에 공기전환 안됨,워라밸 좋음 칼퇴 노상관 퇴근하고 딴거하기 좋음0본사나 미래나 대화나 역에서 별로 안멀어서 출근길 좋음구내식당 2500원 약간의 네임드 기업,정치싸움 심함 소문심함 서로 물어뜯지못해서 안달복잡한 세팅시스템 리뷰 다 죽이는 딜 단위 운영상여금 복지 점점줄어감 포인트뿐이 없음 결국 위메프에서 삼본부끼리 사이안좋고 노는사람 많음5ㅡ6년차 전배만 다섯번 여섯번 한 무능한 인력많음 위에 인력들이 붙박이장되서 회사 물 흐림,사람을 소중히 여기세요. 어떻게 키워온 회사라고 생각하는지.. 젊은애들 갈아러 키워놓고 실장 본부장 대표가 다 말아먹음. 일개 사원이 일 못한다고 회사가 망하지않아요.,1점,1점,1점,5점,3점,2점,2
